"C","Five-Minute Estimated Zonal Load"
"C","Filename: five_min_estimated_zonal_load_20260312.csv"
"C","Report for: 03/12/2026"
"C","Report generated 03/12/2026 20:14:52 EST"
"H","Date/Time","Load Zone ID","Load Zone Name","Estimated Native Load","Estimated Behind-the-Meter Solar"
"D","03/12/2026 11:25:00",4006,".Z.SEMASS",1562.518,144
"D","03/12/2026 11:25:00",4007,".Z.WCMASS",1719.914,236
"D","03/12/2026 11:25:00",4008,".Z.NEMASSBOST",2938.568,53
"D","03/12/2026 11:30:00",4001,".Z.MAINE",1425.425,124
"D","03/12/2026 11:30:00",4002,".Z.NEWHAMPSHIRE",1315.769,56
"D","03/12/2026 11:30:00",4003,".Z.VERMONT",588.78,127
"D","03/12/2026 11:30:00",4004,".Z.CONNECTICUT",3211.984,114
"D","03/12/2026 11:30:00",4005,".Z.RHODEISLAND",826.36,34
"D","03/12/2026 11:30:00",4006,".Z.SEMASS",1571.174,136
"D","03/12/2026 11:30:00",4007,".Z.WCMASS",1723.64,235
"D","03/12/2026 11:30:00",4008,".Z.NEMASSBOST",2945.402,58
"D","03/12/2026 11:35:00",4001,".Z.MAINE",1415.271,127
"D","03/12/2026 11:35:00",4002,".Z.NEWHAMPSHIRE",1314.193,57
"D","03/12/2026 11:35:00",4003,".Z.VERMONT",580.065,118
"D","03/12/2026 11:35:00",4004,".Z.CONNECTICUT",3202.295,120
"D","03/12/2026 11:35:00",4005,".Z.RHODEISLAND",827.779,35
"D","03/12/2026 11:35:00",4006,".Z.SEMASS",1580.825,130
"D","03/12/2026 11:35:00",4007,".Z.WCMASS",1727.033,228
"D","03/12/2026 11:35:00",4008,".Z.NEMASSBOST",2934.672,65
"D","03/12/2026 11:40:00",4001,".Z.MAINE",1410.741,139
"D","03/12/2026 11:40:00",4002,".Z.NEWHAMPSHIRE",1316.399,55
"D","03/12/2026 11:40:00",4003,".Z.VERMONT",585.766,115
"D","03/12/2026 11:40:00",4004,".Z.CONNECTICUT",3199.607,123
"D","03/12/2026 11:40:00",4005,".Z.RHODEISLAND",822.395,41
"D","03/12/2026 11:40:00",4006,".Z.SEMASS",1578.947,133
"D","03/12/2026 11:40:00",4007,".Z.WCMASS",1747.778,223
"D","03/12/2026 11:40:00",4008,".Z.NEMASSBOST",2922.364,64
"D","03/12/2026 11:45:00",4001,".Z.MAINE",1404.984,154
"D","03/12/2026 11:45:00",4002,".Z.NEWHAMPSHIRE",1318.209,54
"D","03/12/2026 11:45:00",4003,".Z.VERMONT",592.697,109
"D","03/12/2026 11:45:00",4004,".Z.CONNECTICUT",3219.416,126
"D","03/12/2026 11:45:00",4005,".Z.RHODEISLAND",808.643,40
"D","03/12/2026 11:45:00",4006,".Z.SEMASS",1583.296,130
"D","03/12/2026 11:45:00",4007,".Z.WCMASS",1749.852,219
"D","03/12/2026 11:45:00",4008,".Z.NEMASSBOST",2933.498,70
"D","03/12/2026 11:50:00",4001,".Z.MAINE",1385.488,159
"D","03/12/2026 11:50:00",4002,".Z.NEWHAMPSHIRE",1319.934,52
"D","03/12/2026 11:50:00",4003,".Z.VERMONT",600.046,106
"D","03/12/2026 11:50:00",4004,".Z.CONNECTICUT",3200.534,127
"D","03/12/2026 11:50:00",4005,".Z.RHODEISLAND",806.599,37
"D","03/12/2026 11:50:00",4006,".Z.SEMASS",1589.105,129
"D","03/12/2026 11:50:00",4007,".Z.WCMASS",1755.536,213
"D","03/12/2026 11:50:00",4008,".Z.NEMASSBOST",2923.479,72
"D","03/12/2026 11:55:00",4001,".Z.MAINE",1371.888,165
"D","03/12/2026 11:55:00",4002,".Z.NEWHAMPSHIRE",1312.42,50
"D","03/12/2026 11:55:00",4003,".Z.VERMONT",599.749,113
"D","03/12/2026 11:55:00",4004,".Z.CONNECTICUT",3192.481,127
"D","03/12/2026 11:55:00",4005,".Z.RHODEISLAND",824.518,37
"D","03/12/2026 11:55:00",4006,".Z.SEMASS",1574.416,140
"D","03/12/2026 11:55:00",4007,".Z.WCMASS",1746.805,214
"D","03/12/2026 11:55:00",4008,".Z.NEMASSBOST",2920.663,62
"D","03/12/2026 12:00:00",4001,".Z.MAINE",1371.418,169
"D","03/12/2026 12:00:00",4002,".Z.NEWHAMPSHIRE",1323.973,48
"D","03/12/2026 12:00:00",4003,".Z.VERMONT",599.699,112
"D","03/12/2026 12:00:00",4004,".Z.CONNECTICUT",3216.297,128
"D","03/12/2026 12:00:00",4005,".Z.RHODEISLAND",828.539,37
"D","03/12/2026 12:00:00",4006,".Z.SEMASS",1587.506,149
"D","03/12/2026 12:00:00",4007,".Z.WCMASS",1749.983,223
"D","03/12/2026 12:00:00",4008,".Z.NEMASSBOST",2952.768,53
"D","03/12/2026 12:05:00",4001,".Z.MAINE",1353.542,178
"D","03/12/2026 12:05:00",4002,".Z.NEWHAMPSHIRE",1321.393,49
"D","03/12/2026 12:05:00",4003,".Z.VERMONT",594.777,113
"D","03/12/2026 12:05:00",4004,".Z.CONNECTICUT",3221.662,130
"D","03/12/2026 12:05:00",4005,".Z.RHODEISLAND",827.076,36
"D","03/12/2026 12:05:00",4006,".Z.SEMASS",1578.414,161
"D","03/12/2026 12:05:00",4007,".Z.WCMASS",1741.97,226
"D","03/12/2026 12:05:00",4008,".Z.NEMASSBOST",2963.08,47
"D","03/12/2026 12:10:00",4001,".Z.MAINE",1333.342,196
"D","03/12/2026 12:10:00",4002,".Z.NEWHAMPSHIRE",1319.691,47
"D","03/12/2026 12:10:00",4003,".Z.VERMONT",594.198,110
"D","03/12/2026 12:10:00",4004,".Z.CONNECTICUT",3223.953,132
"D","03/12/2026 12:10:00",4005,".Z.RHODEISLAND",821.233,32
"D","03/12/2026 12:10:00",4006,".Z.SEMASS",1565.988,173
"D","03/12/2026 12:10:00",4007,".Z.WCMASS",1729.969,235
"D","03/12/2026 12:10:00",4008,".Z.NEMASSBOST",2960.84,47
"D","03/12/2026 12:15:00",4001,".Z.MAINE",1325.237,201
"D","03/12/2026 12:15:00",4002,".Z.NEWHAMPSHIRE",1320.638,47
"D","03/12/2026 12:15:00",4003,".Z.VERMONT",591.243,110
"D","03/12/2026 12:15:00",4004,".Z.CONNECTICUT",3222.569,137
"D","03/12/2026 12:15:00",4005,".Z.RHODEISLAND",825.938,32
"D","03/12/2026 12:15:00",4006,".Z.SEMASS",1553.894,172
"D","03/12/2026 12:15:00",4007,".Z.WCMASS",1723.238,230
"D","03/12/2026 12:15:00",4008,".Z.NEMASSBOST",2962.187,51
"D","03/12/2026 12:20:00",4001,".Z.MAINE",1323.798,209
"D","03/12/2026 12:20:00",4002,".Z.NEWHAMPSHIRE",1317.718,47
"D","03/12/2026 12:20:00",4003,".Z.VERMONT",598.703,114
"D","03/12/2026 12:20:00",4004,".Z.CONNECTICUT",3189.738,148
"D","03/12/2026 12:20:00",4005,".Z.RHODEISLAND",833.044,34
"D","03/12/2026 12:20:00",4006,".Z.SEMASS",1555.118,161
"D","03/12/2026 12:20:00",4007,".Z.WCMASS",1730.21,227
"D","03/12/2026 12:20:00",4008,".Z.NEMASSBOST",2952.384,64
"D","03/12/2026 12:25:00",4001,".Z.MAINE",1313.578,200
"D","03/12/2026 12:25:00",4002,".Z.NEWHAMPSHIRE",1325.152,46
"D","03/12/2026 12:25:00",4003,".Z.VERMONT",589.786,120
"D","03/12/2026 12:25:00",4004,".Z.CONNECTICUT",3168.445,161
"D","03/12/2026 12:25:00",4005,".Z.RHODEISLAND",827.632,36
"D","03/12/2026 12:25:00",4006,".Z.SEMASS",1570.442,145
"D","03/12/2026 12:25:00",4007,".Z.WCMASS",1738.003,228
"D","03/12/2026 12:25:00",4008,".Z.NEMASSBOST",2942.643,72
"D","03/12/2026 12:30:00",4001,".Z.MAINE",1317.615,200
"D","03/12/2026 12:30:00",4002,".Z.NEWHAMPSHIRE",1330.778,46
"D","03/12/2026 12:30:00",4003,".Z.VERMONT",589.735,125
"D","03/12/2026 12:30:00",4004,".Z.CONNECTICUT",3189.337,170
"D","03/12/2026 12:30:00",4005,".Z.RHODEISLAND",819.332,38
"D","03/12/2026 12:30:00",4006,".Z.SEMASS",1577.838,143
"D","03/12/2026 12:30:00",4007,".Z.WCMASS",1746.195,228
"D","03/12/2026 12:30:00",4008,".Z.NEMASSBOST",2934.975,74
"D","03/12/2026 12:35:00",4001,".Z.MAINE",1331.365,217
"D","03/12/2026 12:35:00",4002,".Z.NEWHAMPSHIRE",1335.495,45
"D","03/12/2026 12:35:00",4003,".Z.VERMONT",587.684,124
"D","03/12/2026 12:35:00",4004,".Z.CONNECTICUT",3192.812,179
"D","03/12/2026 12:35:00",4005,".Z.RHODEISLAND",836.947,39
"D","03/12/2026 12:35:00",4006,".Z.SEMASS",1577.851,142
"D","03/12/2026 12:35:00",4007,".Z.WCMASS",1726.883,228
"D","03/12/2026 12:35:00",4008,".Z.NEMASSBOST",2946.21,75
"D","03/12/2026 12:40:00",4001,".Z.MAINE",1321.822,217
"D","03/12/2026 12:40:00",4002,".Z.NEWHAMPSHIRE",1337.36,45
"D","03/12/2026 12:40:00",4003,".Z.VERMONT",597.507,117
"D","03/12/2026 12:40:00",4004,".Z.CONNECTICUT",3179.787,191
"D","03/12/2026 12:40:00",4005,".Z.RHODEISLAND",816.895,41
"D","03/12/2026 12:40:00",4006,".Z.SEMASS",1585.616,144
"D","03/12/2026 12:40:00",4007,".Z.WCMASS",1753.932,224
"D","03/12/2026 12:40:00",4008,".Z.NEMASSBOST",2943.098,74
"D","03/12/2026 12:45:00",4001,".Z.MAINE",1307.51,207
"D","03/12/2026 12:45:00",4002,".Z.NEWHAMPSHIRE",1325.148,46
"D","03/12/2026 12:45:00",4003,".Z.VERMONT",589.13,115
"D","03/12/2026 12:45:00",4004,".Z.CONNECTICUT",3138.795,200
"D","03/12/2026 12:45:00",4005,".Z.RHODEISLAND",809.894,46
"D","03/12/2026 12:45:00",4006,".Z.SEMASS",1566.348,144
"D","03/12/2026 12:45:00",4007,".Z.WCMASS",1748.192,222
"D","03/12/2026 12:45:00",4008,".Z.NEMASSBOST",2925.681,70
"D","03/12/2026 12:50:00",4001,".Z.MAINE",1307.378,204
"D","03/12/2026 12:50:00",4002,".Z.NEWHAMPSHIRE",1327.588,44
"D","03/12/2026 12:50:00",4003,".Z.VERMONT",587.985,119
"D","03/12/2026 12:50:00",4004,".Z.CONNECTICUT",3153.041,201
"D","03/12/2026 12:50:00",4005,".Z.RHODEISLAND",808.515,57
"D","03/12/2026 12:50:00",4006,".Z.SEMASS",1567.955,144
"D","03/12/2026 12:50:00",4007,".Z.WCMASS",1743.384,229
"D","03/12/2026 12:50:00",4008,".Z.NEMASSBOST",2924.463,73
"D","03/12/2026 12:55:00",4001,".Z.MAINE",1311.658,211
"D","03/12/2026 12:55:00",4002,".Z.NEWHAMPSHIRE",1332.798,42
"D","03/12/2026 12:55:00",4003,".Z.VERMONT",582.011,121
"D","03/12/2026 12:55:00",4004,".Z.CONNECTICUT",3178.972,207
"D","03/12/2026 12:55:00",4005,".Z.RHODEISLAND",798.044,61
"D","03/12/2026 12:55:00",4006,".Z.SEMASS",1576.888,144
"D","03/12/2026 12:55:00",4007,".Z.WCMASS",1755.064,241
"D","03/12/2026 12:55:00",4008,".Z.NEMASSBOST",2936.619,72
"D","03/12/2026 13:00:00",4001,".Z.MAINE",1304.583,216
"D","03/12/2026 13:00:00",4002,".Z.NEWHAMPSHIRE",1345.405,42
"D","03/12/2026 13:00:00",4003,".Z.VERMONT",593.668,119
"D","03/12/2026 13:00:00",4004,".Z.CONNECTICUT",3182.866,195
"D","03/12/2026 13:00:00",4005,".Z.RHODEISLAND",787.422,62
"D","03/12/2026 13:00:00",4006,".Z.SEMASS",1580.558,156
"D","03/12/2026 13:00:00",4007,".Z.WCMASS",1753.879,244
"D","03/12/2026 13:00:00",4008,".Z.NEMASSBOST",2945.917,76
"D","03/12/2026 13:05:00",4001,".Z.MAINE",1298.415,200
"D","03/12/2026 13:05:00",4002,".Z.NEWHAMPSHIRE",1343.449,42
"D","03/12/2026 13:05:00",4003,".Z.VERMONT",599.929,116
"D","03/12/2026 13:05:00",4004,".Z.CONNECTICUT",3189.118,188
"D","03/12/2026 13:05:00",4005,".Z.RHODEISLAND",792.494,63
"D","03/12/2026 13:05:00",4006,".Z.SEMASS",1581.219,166
"D","03/12/2026 13:05:00",4007,".Z.WCMASS",1754.472,250
"D","03/12/2026 13:05:00",4008,".Z.NEMASSBOST",2955.068,81
"D","03/12/2026 13:10:00",4001,".Z.MAINE",1306.099,196
"D","03/12/2026 13:10:00",4002,".Z.NEWHAMPSHIRE",1334.783,42
"D","03/12/2026 13:10:00",4003,".Z.VERMONT",596.723,118
"D","03/12/2026 13:10:00",4004,".Z.CONNECTICUT",3178.327,178
"D","03/12/2026 13:10:00",4005,".Z.RHODEISLAND",792.5,65
"D","03/12/2026 13:10:00",4006,".Z.SEMASS",1576.012,169
"D","03/12/2026 13:10:00",4007,".Z.WCMASS",1735.301,252
"D","03/12/2026 13:10:00",4008,".Z.NEMASSBOST",2930.349,87
"D","03/12/2026 13:15:00",4001,".Z.MAINE",1302.787,186
"D","03/12/2026 13:15:00",4002,".Z.NEWHAMPSHIRE",1327.288,41
"D","03/12/2026 13:15:00",4003,".Z.VERMONT",586.15,122
"D","03/12/2026 13:15:00",4004,".Z.CONNECTICUT",3186.326,165
"D","03/12/2026 13:15:00",4005,".Z.RHODEISLAND",808.896,62
"D","03/12/2026 13:15:00",4006,".Z.SEMASS",1556.986,173
"D","03/12/2026 13:15:00",4007,".Z.WCMASS",1723.518,261
"D","03/12/2026 13:15:00",4008,".Z.NEMASSBOST",2909.138,94
"D","03/12/2026 13:20:00",4001,".Z.MAINE",1311.813,185
"D","03/12/2026 13:20:00",4002,".Z.NEWHAMPSHIRE",1333.419,40
"D","03/12/2026 13:20:00",4003,".Z.VERMONT",581.764,127
"D","03/12/2026 13:20:00",4004,".Z.CONNECTICUT",3209.659,155
"D","03/12/2026 13:20:00",4005,".Z.RHODEISLAND",792.945,62
"D","03/12/2026 13:20:00",4006,".Z.SEMASS",1559.946,176
"D","03/12/2026 13:20:00",4007,".Z.WCMASS",1717.446,266
"D","03/12/2026 13:20:00",4008,".Z.NEMASSBOST",2905.795,94
"D","03/12/2026 13:25:00",4001,".Z.MAINE",1306.847,204
"D","03/12/2026 13:25:00",4002,".Z.NEWHAMPSHIRE",1328.848,38
"D","03/12/2026 13:25:00",4003,".Z.VERMONT",577.801,129
"D","03/12/2026 13:25:00",4004,".Z.CONNECTICUT",3203.146,151
"D","03/12/2026 13:25:00",4005,".Z.RHODEISLAND",795.187,60
"D","03/12/2026 13:25:00",4006,".Z.SEMASS",1575.443,166
"D","03/12/2026 13:25:00",4007,".Z.WCMASS",1714.857,263
"D","03/12/2026 13:25:00",4008,".Z.NEMASSBOST",2901.085,85
"D","03/12/2026 13:30:00",4001,".Z.MAINE",1292.205,207
"D","03/12/2026 13:30:00",4002,".Z.NEWHAMPSHIRE",1326.285,39
"D","03/12/2026 13:30:00",4003,".Z.VERMONT",577.735,136
"D","03/12/2026 13:30:00",4004,".Z.CONNECTICUT",3209.632,147
"D","03/12/2026 13:30:00",4005,".Z.RHODEISLAND",791.052,59
"D","03/12/2026 13:30:00",4006,".Z.SEMASS",1567.981,162
"D","03/12/2026 13:30:00",4007,".Z.WCMASS",1722.842,256
"D","03/12/2026 13:30:00",4008,".Z.NEMASSBOST",2906.366,74
"D","03/12/2026 13:35:00",4001,".Z.MAINE",1310.032,182
"D","03/12/2026 13:35:00",4002,".Z.NEWHAMPSHIRE",1330.122,40
"D","03/12/2026 13:35:00",4003,".Z.VERMONT",561.943,136
"D","03/12/2026 13:35:00",4004,".Z.CONNECTICUT",3208.375,145
"D","03/12/2026 13:35:00",4005,".Z.RHODEISLAND",796.831,56
"D","03/12/2026 13:35:00",4006,".Z.SEMASS",1569.366,154
"D","03/12/2026 13:35:00",4007,".Z.WCMASS",1720.564,254
"D","03/12/2026 13:35:00",4008,".Z.NEMASSBOST",2920.638,67
"D","03/12/2026 13:40:00",4001,".Z.MAINE",1322.478,176
"D","03/12/2026 13:40:00",4002,".Z.NEWHAMPSHIRE",1325.332,41
"D","03/12/2026 13:40:00",4003,".Z.VERMONT",557.361,137
"D","03/12/2026 13:40:00",4004,".Z.CONNECTICUT",3194.402,147
"D","03/12/2026 13:40:00",4005,".Z.RHODEISLAND",801.432,56
"D","03/12/2026 13:40:00",4006,".Z.SEMASS",1569.26,139
"D","03/12/2026 13:40:00",4007,".Z.WCMASS",1721.712,249
"D","03/12/2026 13:40:00",4008,".Z.NEMASSBOST",2922.993,62
"D","03/12/2026 13:45:00",4001,".Z.MAINE",1333.76,167
"D","03/12/2026 13:45:00",4002,".Z.NEWHAMPSHIRE",1327.4,40
"D","03/12/2026 13:45:00",4003,".Z.VERMONT",567.439,137
"D","03/12/2026 13:45:00",4004,".Z.CONNECTICUT",3227.198,150
"D","03/12/2026 13:45:00",4005,".Z.RHODEISLAND",803.824,50
"D","03/12/2026 13:45:00",4006,".Z.SEMASS",1595.207,130
"D","03/12/2026 13:45:00",4007,".Z.WCMASS",1738.567,247
"D","03/12/2026 13:45:00",4008,".Z.NEMASSBOST",2949.378,65
"D","03/12/2026 13:50:00",4001,".Z.MAINE",1334.025,161
"D","03/12/2026 13:50:00",4002,".Z.NEWHAMPSHIRE",1328.991,39
"D","03/12/2026 13:50:00",4003,".Z.VERMONT",570.546,132
"D","03/12/2026 13:50:00",4004,".Z.CONNECTICUT",3213.399,154
"D","03/12/2026 13:50:00",4005,".Z.RHODEISLAND",810.145,51
"D","03/12/2026 13:50:00",4006,".Z.SEMASS",1595.974,123
"D","03/12/2026 13:50:00",4007,".Z.WCMASS",1738.905,236
"D","03/12/2026 13:50:00",4008,".Z.NEMASSBOST",2937.781,68
"D","03/12/2026 13:55:00",4001,".Z.MAINE",1348.789,152
"D","03/12/2026 13:55:00",4002,".Z.NEWHAMPSHIRE",1330.335,40
"D","03/12/2026 13:55:00",4003,".Z.VERMONT",562.32,131
"D","03/12/2026 13:55:00",4004,".Z.CONNECTICUT",3205.187,154
"D","03/12/2026 13:55:00",4005,".Z.RHODEISLAND",822.686,45
"D","03/12/2026 13:55:00",4006,".Z.SEMASS",1600.852,126
"D","03/12/2026 13:55:00",4007,".Z.WCMASS",1749.835,231
"D","03/12/2026 13:55:00",4008,".Z.NEMASSBOST",2920.251,68
"D","03/12/2026 14:00:00",4001,".Z.MAINE",1372.962,136
"D","03/12/2026 14:00:00",4002,".Z.NEWHAMPSHIRE",1321.822,42
"D","03/12/2026 14:00:00",4003,".Z.VERMONT",560.491,127
"D","03/12/2026 14:00:00",4004,".Z.CONNECTICUT",3193.6,158
"D","03/12/2026 14:00:00",4005,".Z.RHODEISLAND",819.809,35
"D","03/12/2026 14:00:00",4006,".Z.SEMASS",1607.38,122
"D","03/12/2026 14:00:00",4007,".Z.WCMASS",1754.141,216
"D","03/12/2026 14:00:00",4008,".Z.NEMASSBOST",2914.778,67
"D","03/12/2026 14:05:00",4001,".Z.MAINE",1373.033,126
"D","03/12/2026 14:05:00",4002,".Z.NEWHAMPSHIRE",1322.383,40
"D","03/12/2026 14:05:00",4003,".Z.VERMONT",568.774,124
"D","03/12/2026 14:05:00",4004,".Z.CONNECTICUT",3212.931,157
"D","03/12/2026 14:05:00",4005,".Z.RHODEISLAND",831.133,32
"D","03/12/2026 14:05:00",4006,".Z.SEMASS",1606.8,110
"D","03/12/2026 14:05:00",4007,".Z.WCMASS",1771.051,210
"D","03/12/2026 14:05:00",4008,".Z.NEMASSBOST",2922.596,71
"D","03/12/2026 14:10:00",4001,".Z.MAINE",1347.034,120
"D","03/12/2026 14:10:00",4002,".Z.NEWHAMPSHIRE",1335.389,39
"D","03/12/2026 14:10:00",4003,".Z.VERMONT",578.242,122
"D","03/12/2026 14:10:00",4004,".Z.CONNECTICUT",3253.603,152
"D","03/12/2026 14:10:00",4005,".Z.RHODEISLAND",835.238,32
"D","03/12/2026 14:10:00",4006,".Z.SEMASS",1631.009,94
"D","03/12/2026 14:10:00",4007,".Z.WCMASS",1751.599,203
"D","03/12/2026 14:10:00",4008,".Z.NEMASSBOST",2941.735,71
"D","03/12/2026 14:15:00",4001,".Z.MAINE",1401.787,124
"D","03/12/2026 14:15:00",4002,".Z.NEWHAMPSHIRE",1324.186,37
"D","03/12/2026 14:15:00",4003,".Z.VERMONT",581.788,126
"D","03/12/2026 14:15:00",4004,".Z.CONNECTICUT",3235.238,141
"D","03/12/2026 14:15:00",4005,".Z.RHODEISLAND",827.885,38
"D","03/12/2026 14:15:00",4006,".Z.SEMASS",1626.326,83
"D","03/12/2026 14:15:00",4007,".Z.WCMASS",1784.031,204
"D","03/12/2026 14:15:00",4008,".Z.NEMASSBOST",2933.011,65
"D","03/12/2026 14:20:00",4001,".Z.MAINE",1394.572,118
"D","03/12/2026 14:20:00",4002,".Z.NEWHAMPSHIRE",1322.308,37
"D","03/12/2026 14:20:00",4003,".Z.VERMONT",564.432,132
"D","03/12/2026 14:20:00",4004,".Z.CONNECTICUT",3233.196,129
"D","03/12/2026 14:20:00",4005,".Z.RHODEISLAND",815.636,39
"D","03/12/2026 14:20:00",4006,".Z.SEMASS",1644.434,79
"D","03/12/2026 14:20:00",4007,".Z.WCMASS",1782.635,204
"D","03/12/2026 14:20:00",4008,".Z.NEMASSBOST",2920.714,54
"D","03/12/2026 14:25:00",4001,".Z.MAINE",1406.713,113
"D","03/12/2026 14:25:00",4002,".Z.NEWHAMPSHIRE",1324.329,34
"D","03/12/2026 14:25:00",4003,".Z.VERMONT",558.883,136
"D","03/12/2026 14:25:00",4004,".Z.CONNECTICUT",3260.393,114
"D","03/12/2026 14:25:00",4005,".Z.RHODEISLAND",806.411,43
"D","03/12/2026 14:25:00",4006,".Z.SEMASS",1633.064,83
"D","03/12/2026 14:25:00",4007,".Z.WCMASS",1773.829,212
"D","03/12/2026 14:25:00",4008,".Z.NEMASSBOST",2946.321,40
"D","03/12/2026 14:30:00",4001,".Z.MAINE",1409.375,108
"D","03/12/2026 14:30:00",4002,".Z.NEWHAMPSHIRE",1321.269,33
"D","03/12/2026 14:30:00",4003,".Z.VERMONT",559.915,131
"D","03/12/2026 14:30:00",4004,".Z.CONNECTICUT",3266.047,104
"D","03/12/2026 14:30:00",4005,".Z.RHODEISLAND",817.131,44
"D","03/12/2026 14:30:00",4006,".Z.SEMASS",1631.529,88
"D","03/12/2026 14:30:00",4007,".Z.WCMASS",1759.765,227
"D","03/12/2026 14:30:00",4008,".Z.NEMASSBOST",2956.926,34
"D","03/12/2026 14:35:00",4001,".Z.MAINE",1419.742,102
"D","03/12/2026 14:35:00",4002,".Z.NEWHAMPSHIRE",1324.213,34
"D","03/12/2026 14:35:00",4003,".Z.VERMONT",572.505,127
"D","03/12/2026 14:35:00",4004,".Z.CONNECTICUT",3276.24,100
"D","03/12/2026 14:35:00",4005,".Z.RHODEISLAND",821.855,43
"D","03/12/2026 14:35:00",4006,".Z.SEMASS",1624.208,91
"D","03/12/2026 14:35:00",4007,".Z.WCMASS",1759.972,219
"D","03/12/2026 14:35:00",4008,".Z.NEMASSBOST",2955.897,39
"D","03/12/2026 14:40:00",4001,".Z.MAINE",1417.793,98
"D","03/12/2026 14:40:00",4002,".Z.NEWHAMPSHIRE",1319.527,33
"D","03/12/2026 14:40:00",4003,".Z.VERMONT",568.139,122
"D","03/12/2026 14:40:00",4004,".Z.CONNECTICUT",3274.65,95
"D","03/12/2026 14:40:00",4005,".Z.RHODEISLAND",811.199,39
"D","03/12/2026 14:40:00",4006,".Z.SEMASS",1624.914,94
"D","03/12/2026 14:40:00",4007,".Z.WCMASS",1754.673,206
"D","03/12/2026 14:40:00",4008,".Z.NEMASSBOST",2945.488,43
"D","03/12/2026 14:45:00",4001,".Z.MAINE",1432.796,94
"D","03/12/2026 14:45:00",4002,".Z.NEWHAMPSHIRE",1321.481,31
"D","03/12/2026 14:45:00",4003,".Z.VERMONT",572.533,121
"D","03/12/2026 14:45:00",4004,".Z.CONNECTICUT",3292.695,92
"D","03/12/2026 14:45:00",4005,".Z.RHODEISLAND",832.84,37
"D","03/12/2026 14:45:00",4006,".Z.SEMASS",1620.316,94
"D","03/12/2026 14:45:00",4007,".Z.WCMASS",1768.619,191
"D","03/12/2026 14:45:00",4008,".Z.NEMASSBOST",2957.837,48
"D","03/12/2026 14:50:00",4001,".Z.MAINE",1438.487,92
"D","03/12/2026 14:50:00",4002,".Z.NEWHAMPSHIRE",1328.183,30
"D","03/12/2026 14:50:00",4003,".Z.VERMONT",583.183,122
"D","03/12/2026 14:50:00",4004,".Z.CONNECTICUT",3285.11,96
"D","03/12/2026 14:50:00",4005,".Z.RHODEISLAND",826.014,31
"D","03/12/2026 14:50:00",4006,".Z.SEMASS",1631.214,105
"D","03/12/2026 14:50:00",4007,".Z.WCMASS",1788.73,168
"D","03/12/2026 14:50:00",4008,".Z.NEMASSBOST",2951.022,51
"D","03/12/2026 14:55:00",4001,".Z.MAINE",1437.988,87
"D","03/12/2026 14:55:00",4002,".Z.NEWHAMPSHIRE",1321.644,32
"D","03/12/2026 14:55:00",4003,".Z.VERMONT",577.857,131
"D","03/12/2026 14:55:00",4004,".Z.CONNECTICUT",3288.67,98
"D","03/12/2026 14:55:00",4005,".Z.RHODEISLAND",837.384,26
"D","03/12/2026 14:55:00",4006,".Z.SEMASS",1616.866,102
"D","03/12/2026 14:55:00",4007,".Z.WCMASS",1812.806,154
"D","03/12/2026 14:55:00",4008,".Z.NEMASSBOST",2937.874,49
"D","03/12/2026 15:00:00",4001,".Z.MAINE",1440.997,84
"D","03/12/2026 15:00:00",4002,".Z.NEWHAMPSHIRE",1319.129,33
"D","03/12/2026 15:00:00",4003,".Z.VERMONT",565.613,128
"D","03/12/2026 15:00:00",4004,".Z.CONNECTICUT",3269.889,98
"D","03/12/2026 15:00:00",4005,".Z.RHODEISLAND",855.369,27
"D","03/12/2026 15:00:00",4006,".Z.SEMASS",1622.613,88
"D","03/12/2026 15:00:00",4007,".Z.WCMASS",1819.945,138
"D","03/12/2026 15:00:00",4008,".Z.NEMASSBOST",2934.3,46
"D","03/12/2026 15:05:00",4001,".Z.MAINE",1444.057,81
"D","03/12/2026 15:05:00",4002,".Z.NEWHAMPSHIRE",1321.339,32
"D","03/12/2026 15:05:00",4003,".Z.VERMONT",564.548,127
"D","03/12/2026 15:05:00",4004,".Z.CONNECTICUT",3284.28,95
"D","03/12/2026 15:05:00",4005,".Z.RHODEISLAND",844.261,28
"D","03/12/2026 15:05:00",4006,".Z.SEMASS",1641.611,79
"D","03/12/2026 15:05:00",4007,".Z.WCMASS",1843.59,128
"D","03/12/2026 15:05:00",4008,".Z.NEMASSBOST",2948.225,46
"D","03/12/2026 15:10:00",4001,".Z.MAINE",1450.252,78
"D","03/12/2026 15:10:00",4002,".Z.NEWHAMPSHIRE",1325.382,30
"D","03/12/2026 15:10:00",4003,".Z.VERMONT",568.687,121
"D","03/12/2026 15:10:00",4004,".Z.CONNECTICUT",3288.916,92
"D","03/12/2026 15:10:00",4005,".Z.RHODEISLAND",837.972,25
"D","03/12/2026 15:10:00",4006,".Z.SEMASS",1648.898,75
"D","03/12/2026 15:10:00",4007,".Z.WCMASS",1850.962,120
"D","03/12/2026 15:10:00",4008,".Z.NEMASSBOST",2950.777,43
"D","03/12/2026 15:15:00",4001,".Z.MAINE",1465.444,77
"D","03/12/2026 15:15:00",4002,".Z.NEWHAMPSHIRE",1331.648,30
"D","03/12/2026 15:15:00",4003,".Z.VERMONT",577.75,117
"D","03/12/2026 15:15:00",4004,".Z.CONNECTICUT",3302.766,89
"D","03/12/2026 15:15:00",4005,".Z.RHODEISLAND",827.398,27
